time,x,y
1.164,346.798,365.885
1.165,346.804,365.900
1.166,346.809,365.915
1.167,346.815,365.930
1.168,346.821,365.945
1.169,346.827,365.960
1.170,346.833,365.975
1.171,346.839,365.989
1.172,346.844,366.004
1.173,346.850,366.019
1.174,346.856,366.034
1.175,346.862,366.049
1.176,346.868,366.064
1.177,346.874,366.078
1.178,346.880,366.093
1.179,346.885,366.108
1.180,346.891,366.123
1.181,346.897,366.138
1.182,346.903,366.153
1.183,346.909,366.168
1.184,346.915,366.182
1.185,346.920,366.197
1.186,346.926,366.212
1.187,346.932,366.227
1.188,346.938,366.242
1.189,346.944,366.257
1.190,346.950,366.272
1.191,346.955,366.286
1.192,346.961,366.301
1.193,346.967,366.316
1.194,346.973,366.331
1.195,346.979,366.346
1.196,346.985,366.361
1.197,346.990,366.375
1.198,346.996,366.390
1.199,347.002,366.405
1.200,347.008,366.420
1.201,347.014,366.435
1.202,347.020,366.450
1.203,347.026,366.465
1.204,347.031,366.479
1.205,347.037,366.494
1.206,347.043,366.509
1.207,347.049,366.524
1.208,347.055,366.539
1.209,347.061,366.554
1.210,347.066,366.569
1.211,347.072,366.583
1.212,347.078,366.598
1.213,347.084,366.613
1.214,347.090,366.628
1.215,347.096,366.643
1.216,347.101,366.658
1.217,347.107,366.672
1.218,347.113,366.687
1.219,347.119,366.702
1.220,347.125,366.717
1.221,347.131,366.732
1.222,347.136,366.747
1.223,347.142,366.762
1.224,347.148,366.776
1.225,347.154,366.791
1.226,347.160,366.806
1.227,347.166,366.821
1.228,347.172,366.836
1.229,347.177,366.851
1.230,347.183,366.866
1.231,347.189,366.880
1.232,347.195,366.895
1.233,347.201,366.910
1.234,347.207,366.925
1.235,347.212,366.940
1.236,347.218,366.955
1.237,347.224,366.969
1.238,347.230,366.984
1.239,347.236,366.999
1.240,347.242,367.014
1.241,347.247,367.029
1.242,347.253,367.044
1.243,347.259,367.059
1.244,347.265,367.073
1.245,347.271,367.088
1.246,347.277,367.103
1.247,347.282,367.118
1.248,347.288,367.133
1.249,347.294,367.148
1.250,347.300,367.163
1.251,347.306,367.177
1.252,347.312,367.192
1.253,347.318,367.207
1.254,347.323,367.222
1.255,347.329,367.237
1.256,347.335,367.252
1.257,347.341,367.266
1.258,347.347,367.281
1.259,347.353,367.296
1.260,347.358,367.311
1.261,347.364,367.326
1.262,347.370,367.341
1.263,347.376,367.356
1.264,347.382,367.370
1.265,347.388,367.385
1.266,347.393,367.400
1.267,347.399,367.415
1.268,347.405,367.430
1.269,347.411,367.445
1.270,347.417,367.460
1.271,347.423,367.474
1.272,347.428,367.489
1.273,347.434,367.504
1.274,347.440,367.519
1.275,347.446,367.534
1.276,347.452,367.549
1.277,347.458,367.563
1.278,347.464,367.578
1.279,347.469,367.593
1.280,347.475,367.608
1.281,347.481,367.623
1.282,347.487,367.638
1.283,347.493,367.653
1.284,347.499,367.667
1.285,347.504,367.682
1.286,347.510,367.697
1.287,347.516,367.712
1.288,347.522,367.727
1.289,347.528,367.742
1.290,347.534,367.757
1.291,347.539,367.771
1.292,347.545,367.786
1.293,347.551,367.801
1.294,347.557,367.816
1.295,347.563,367.831
1.296,347.569,367.846
1.297,347.574,367.860
1.298,347.580,367.875
1.299,347.586,367.890
1.300,347.592,367.905
1.301,347.598,367.920
1.302,347.604,367.935
1.303,347.610,367.950
1.304,347.615,367.964
1.305,347.621,367.979
1.306,347.627,367.994
1.307,347.633,368.009
1.308,347.639,368.024
1.309,347.645,368.039
1.310,347.650,368.054
1.311,347.656,368.068
1.312,347.662,368.083
1.313,347.668,368.098
1.314,347.674,368.113
1.315,347.680,368.128
1.316,347.685,368.143
1.317,347.691,368.157
1.318,347.697,368.172
1.319,347.703,368.187
1.320,347.709,368.202
1.321,347.715,368.217
1.322,347.720,368.232
1.323,347.726,368.247
1.324,347.732,368.261
1.325,347.738,368.276
1.326,347.744,368.291
1.327,347.750,368.306
1.328,347.756,368.321
1.329,347.761,368.336
1.330,347.767,368.351
1.331,347.773,368.365
1.332,347.779,368.380
1.333,347.785,368.395
1.334,347.791,368.410
1.335,347.796,368.425
1.336,347.802,368.440
1.337,347.808,368.454
1.338,347.814,368.469
1.339,347.820,368.484
1.340,347.826,368.499
1.341,347.831,368.514
1.342,347.837,368.529
1.343,347.843,368.544
1.344,347.849,368.558
1.345,347.855,368.573
1.346,347.861,368.588
1.347,347.866,368.603
1.348,347.872,368.618
1.349,347.878,368.633
1.350,347.884,368.648
1.351,347.890,368.662
1.352,347.896,368.677
1.353,347.902,368.692
1.354,347.907,368.707
1.355,347.913,368.722
1.356,347.919,368.737
1.357,347.925,368.751
1.358,347.931,368.766
1.359,347.937,368.781
1.360,347.942,368.796
1.361,347.948,368.811
1.362,347.954,368.826
1.363,347.960,368.841
1.364,347.966,368.855
1.365,347.972,368.870
1.366,347.977,368.885
1.367,347.983,368.900
1.368,347.989,368.915
1.369,347.995,368.930
1.370,348.001,368.945
1.371,348.007,368.959
1.372,348.012,368.974
1.373,348.018,368.989
1.374,348.024,369.004
1.375,348.030,369.019
1.376,348.036,369.034
1.377,348.042,369.048
1.378,348.048,369.063
1.379,348.053,369.078
1.380,348.059,369.093
1.381,348.065,369.108
1.382,348.071,369.123
1.383,348.077,369.138
1.384,348.083,369.152
1.385,348.088,369.167
1.386,348.094,369.182
1.387,348.100,369.197
1.388,348.106,369.212
1.389,348.112,369.227
1.390,348.118,369.242
1.391,348.123,369.256
1.392,348.129,369.271
1.393,348.135,369.286
1.394,348.141,369.301
1.395,348.147,369.316
1.396,348.153,369.331
1.397,348.158,369.345
1.398,348.164,369.360
1.399,348.170,369.375
1.400,348.176,369.390
1.401,348.182,369.405
1.402,348.188,369.420
1.403,348.194,369.435
1.404,348.199,369.449
1.405,348.205,369.464
1.406,348.211,369.479
1.407,348.217,369.494
1.408,348.223,369.509
1.409,348.229,369.524
1.410,348.234,369.539
1.411,348.240,369.553
1.412,348.246,369.568
1.413,348.252,369.583
1.414,348.258,369.598
1.415,348.264,369.613
1.416,348.269,369.628
1.417,348.275,369.642
1.418,348.281,369.657
1.419,348.287,369.672
1.420,348.293,369.687
1.421,348.299,369.702
1.422,348.304,369.717
1.423,348.310,369.732
1.424,348.316,369.746
1.425,348.322,369.761
1.426,348.328,369.776
1.427,348.334,369.791
1.428,348.340,369.806
1.429,348.345,369.821
1.430,348.351,369.836
1.431,348.357,369.850
1.432,348.363,369.865
1.433,348.369,369.880
1.434,348.375,369.895
1.435,348.380,369.910
1.436,348.386,369.925
1.437,348.392,369.939
1.438,348.398,369.954
1.439,348.404,369.969
1.440,348.410,369.984
1.441,348.415,369.999
1.442,348.421,370.014
1.443,348.427,370.029
1.444,348.433,370.043
1.445,348.439,370.058
1.446,348.445,370.073
1.447,348.450,370.088
1.448,348.456,370.103
1.449,348.462,370.118
1.450,348.468,370.133
1.451,348.474,370.147
1.452,348.480,370.162
1.453,348.486,370.177
1.454,348.491,370.192
1.455,348.497,370.207
1.456,348.503,370.222
1.457,348.509,370.236
1.458,348.515,370.251
1.459,348.521,370.266
1.460,348.526,370.281
1.461,348.532,370.296
1.462,348.538,370.311
1.463,348.544,370.326
1.464,348.550,370.340
1.465,348.556,370.355
1.466,348.561,370.370
1.467,348.567,370.385
1.468,348.573,370.400
1.469,348.579,370.415
1.470,348.585,370.430
1.471,348.591,370.444
1.472,348.596,370.459
1.473,348.602,370.474
1.474,348.608,370.489
1.475,348.614,370.504
1.476,348.620,370.519
1.477,348.626,370.533
1.478,348.632,370.548
1.479,348.637,370.563
1.480,348.643,370.578
1.481,348.649,370.593
1.482,348.655,370.608
1.483,348.661,370.623
1.484,348.667,370.637
1.485,348.672,370.652
1.486,348.678,370.667
1.487,348.684,370.682
1.488,348.690,370.697
1.489,348.696,370.712
1.490,348.702,370.727
1.491,348.707,370.741
1.492,348.713,370.756
1.493,348.719,370.771
1.494,348.725,370.786
1.495,348.731,370.801
1.496,348.737,370.816
1.497,348.742,370.830
1.498,348.748,370.845
1.499,348.754,370.860
1.500,348.760,370.875
1.501,348.766,370.890
1.502,348.772,370.905
1.503,348.778,370.920
1.504,348.783,370.934
1.505,348.789,370.949
1.506,348.795,370.964
1.507,348.801,370.979
1.508,348.807,370.994
1.509,348.813,371.009
1.510,348.818,371.024
1.511,348.824,371.038
1.512,348.830,371.053
1.513,348.836,371.068
1.514,348.842,371.083
1.515,348.848,371.098
1.516,348.853,371.113
1.517,348.859,371.127
1.518,348.865,371.142
1.519,348.871,371.157
1.520,348.877,371.172
1.521,348.883,371.187
1.522,348.888,371.202
1.523,348.894,371.217
1.524,348.900,371.231
1.525,348.906,371.246
1.526,348.912,371.261
1.527,348.918,371.276
1.528,348.924,371.291
1.529,348.929,371.306
1.530,348.935,371.321
1.531,348.941,371.335
1.532,348.947,371.350
1.533,348.953,371.365
1.534,348.959,371.380
1.535,348.964,371.395
1.536,348.970,371.410
1.537,348.976,371.424
1.538,348.982,371.439
1.539,348.988,371.454
1.540,348.994,371.469
1.541,348.999,371.484
1.542,349.005,371.499
1.543,349.011,371.514
1.544,349.017,371.528
1.545,349.023,371.543
1.546,349.029,371.558
1.547,349.034,371.573
1.548,349.040,371.588
1.549,349.046,371.603
1.550,349.052,371.618
1.551,349.058,371.632
1.552,349.064,371.647
1.553,349.070,371.662
1.554,349.075,371.677
1.555,349.081,371.692
1.556,349.087,371.707
1.557,349.093,371.721
1.558,349.099,371.736
1.559,349.105,371.751
1.560,349.110,371.766
1.561,349.116,371.781
1.562,349.122,371.796
1.563,349.128,371.811
1.564,349.134,371.825
1.565,349.140,371.840
1.566,349.145,371.855
1.567,349.151,371.870
1.568,349.157,371.885
1.569,349.163,371.900
1.570,349.169,371.915
1.571,349.175,371.929
1.572,349.180,371.944
1.573,349.186,371.959
1.574,349.192,371.974
1.575,349.198,371.989
1.576,349.204,372.004
1.577,349.210,372.018
1.578,349.216,372.033
1.579,349.221,372.048
1.580,349.227,372.063
1.581,349.233,372.078
1.582,349.239,372.093
1.583,349.245,372.108
1.584,349.251,372.122
1.585,349.256,372.137
1.586,349.262,372.152
1.587,349.268,372.167
1.588,349.274,372.182
1.589,349.280,372.197
1.590,349.286,372.212
1.591,349.291,372.226
1.592,349.297,372.241
1.593,349.303,372.256
1.594,349.309,372.271
1.595,349.315,372.286
1.596,349.321,372.301
1.597,349.326,372.315
1.598,349.332,372.330
1.599,349.338,372.345
1.600,349.344,372.360
1.601,349.350,372.375
1.602,349.356,372.390
1.603,349.362,372.405
1.604,349.367,372.419
1.605,349.373,372.434
1.606,349.379,372.449
1.607,349.385,372.464
1.608,349.391,372.479
1.609,349.397,372.494
1.610,349.402,372.509
1.611,349.408,372.523
1.612,349.414,372.538
1.613,349.420,372.553
1.614,349.426,372.568
1.615,349.432,372.583
1.616,349.437,372.598
1.617,349.443,372.612
1.618,349.449,372.627
1.619,349.455,372.642
1.620,349.461,372.657
1.621,349.467,372.672
1.622,349.472,372.687
1.623,349.478,372.702
1.624,349.484,372.716
1.625,349.490,372.731
1.626,349.496,372.746
1.627,349.502,372.761
1.628,349.508,372.776
1.629,349.513,372.791
1.630,349.519,372.806
1.631,349.525,372.820
1.632,349.531,372.835
1.633,349.537,372.850
1.634,349.543,372.865
1.635,349.548,372.880
1.636,349.554,372.895
1.637,349.560,372.909
1.638,349.566,372.924
1.639,349.572,372.939
1.640,349.578,372.954
1.641,349.583,372.969
1.642,349.589,372.984
1.643,349.595,372.999
1.644,349.601,373.013
1.645,349.607,373.028
1.646,349.613,373.043
1.647,349.618,373.058
1.648,349.624,373.073
1.649,349.630,373.088
1.650,349.636,373.103
1.651,349.642,373.117
1.652,349.648,373.132
1.653,349.654,373.147
1.654,349.659,373.162
1.655,349.665,373.177
1.656,349.671,373.192
1.657,349.677,373.206
1.658,349.683,373.221
1.659,349.689,373.236
1.660,349.694,373.251
1.661,349.700,373.266
1.662,349.706,373.281
1.663,349.712,373.296
1.664,349.718,373.310
1.665,349.724,373.325
1.666,349.729,373.340
1.667,349.735,373.355
1.668,349.741,373.370
1.669,349.747,373.385
1.670,349.753,373.400
1.671,349.759,373.414
1.672,349.764,373.429
1.673,349.770,373.444
1.674,349.776,373.459
1.675,349.782,373.474
1.676,349.788,373.489
1.677,349.794,373.503
1.678,349.800,373.518
1.679,349.805,373.533
1.680,349.811,373.548
1.681,349.817,373.563
1.682,349.823,373.578
1.683,349.829,373.593
1.684,349.835,373.607
1.685,349.840,373.622
1.686,349.846,373.637
1.687,349.852,373.652
1.688,349.858,373.667
1.689,349.864,373.682
1.690,349.870,373.697
1.691,349.875,373.711
1.692,349.881,373.726
1.693,349.887,373.741
1.694,349.893,373.756
1.695,349.899,373.771
1.696,349.905,373.786
1.697,349.910,373.800
1.698,349.916,373.815
1.699,349.922,373.830
1.700,349.928,373.845
1.701,349.934,373.860
1.702,349.940,373.875
1.703,349.946,373.890
1.704,349.951,373.904
1.705,349.957,373.919
1.706,349.963,373.934
1.707,349.969,373.949
1.708,349.975,373.964
1.709,349.981,373.979
1.710,349.986,373.994
1.711,349.992,374.008
1.712,349.998,374.023
1.713,350.004,374.038
1.714,350.010,374.053
1.715,350.016,374.068
1.716,350.021,374.083
1.717,350.027,374.097
1.718,350.033,374.112
1.719,350.039,374.127
1.720,350.045,374.142
1.721,350.051,374.157
1.722,350.056,374.172
1.723,350.062,374.187
1.724,350.068,374.201
1.725,350.074,374.216
1.726,350.080,374.231
1.727,350.086,374.246
1.728,350.092,374.261
1.729,350.097,374.276
1.730,350.103,374.291
1.731,350.109,374.305
1.732,350.115,374.320
1.733,350.121,374.335
1.734,350.127,374.350
1.735,350.132,374.365
1.736,350.138,374.380
1.737,350.144,374.394
1.738,350.150,374.409
1.739,350.156,374.424
1.740,350.162,374.439
1.741,350.167,374.454
1.742,350.173,374.469
1.743,350.179,374.484
1.744,350.185,374.498
1.745,350.191,374.513
1.746,350.197,374.528
1.747,350.202,374.543
1.748,350.208,374.558
1.749,350.214,374.573
1.750,350.220,374.588
1.751,350.226,374.602
1.752,350.232,374.617
1.753,350.238,374.632
1.754,350.243,374.647
1.755,350.249,374.662
1.756,350.255,374.677
1.757,350.261,374.691
1.758,350.267,374.706
1.759,350.273,374.721
1.760,350.278,374.736
1.761,350.284,374.751
1.762,350.290,374.766
1.763,350.296,374.781
1.764,350.302,374.795
1.765,350.308,374.810
1.766,350.313,374.825
1.767,350.319,374.840
1.768,350.325,374.855
1.769,350.331,374.870
1.770,350.337,374.885
1.771,350.343,374.899
1.772,350.348,374.914
1.773,350.354,374.929
1.774,350.360,374.944
1.775,350.366,374.959
1.776,350.372,374.974
1.777,350.378,374.988
1.778,350.384,375.003
1.779,350.389,375.018
1.780,350.395,375.033
1.781,350.401,375.048
1.782,350.407,375.063
1.783,350.413,375.078
1.784,350.419,375.092
1.785,350.424,375.107
1.786,350.430,375.122
1.787,350.436,375.137
1.788,350.442,375.152
1.789,350.448,375.167
1.790,350.454,375.182
1.791,350.459,375.196
1.792,350.465,375.211
1.793,350.471,375.226
1.794,350.477,375.241
1.795,350.483,375.256
1.796,350.489,375.271
1.797,350.494,375.285
1.798,350.500,375.300
1.799,350.506,375.315
1.800,350.512,375.330
1.801,350.518,375.345
1.802,350.524,375.360
1.803,350.530,375.375
1.804,350.535,375.389
1.805,350.541,375.404
1.806,350.547,375.419
1.807,350.553,375.434
1.808,350.559,375.449
1.809,350.565,375.464
1.810,350.570,375.479
1.811,350.576,375.493
1.812,350.582,375.508
1.813,350.588,375.523
1.814,350.594,375.538
1.815,350.600,375.553
1.816,350.605,375.568
1.817,350.611,375.582
1.818,350.617,375.597
1.819,350.623,375.612
1.820,350.629,375.627
1.821,350.635,375.642
1.822,350.640,375.657
1.823,350.646,375.672
1.824,350.652,375.686
1.825,350.658,375.701
1.826,350.664,375.716
1.827,350.670,375.731
1.828,350.676,375.746
1.829,350.681,375.761
1.830,350.687,375.776
1.831,350.693,375.790
1.832,350.699,375.805
1.833,350.705,375.820
1.834,350.711,375.835
1.835,350.716,375.850
1.836,350.722,375.865
1.837,350.728,375.879
1.838,350.734,375.894
1.839,350.740,375.909
1.840,350.746,375.924
1.841,350.751,375.939
1.842,350.757,375.954
1.843,350.763,375.969
1.844,350.769,375.983
1.845,350.775,375.998
1.846,350.781,376.013
1.847,350.786,376.028
1.848,350.792,376.043
1.849,350.798,376.058
1.850,350.804,376.073
1.851,350.810,376.087
1.852,350.816,376.102
1.853,350.822,376.117
1.854,350.827,376.132
1.855,350.833,376.147
1.856,350.839,376.162
1.857,350.845,376.176
1.858,350.851,376.191
1.859,350.857,376.206
1.860,350.862,376.221
1.861,350.868,376.236
1.862,350.874,376.251
1.863,350.880,376.266
1.864,350.886,376.280
1.865,350.892,376.295
1.866,350.897,376.310
1.867,350.903,376.325
1.868,350.909,376.340
1.869,350.915,376.355
1.870,350.921,376.370
1.871,350.927,376.384
1.872,350.932,376.399
1.873,350.938,376.414
1.874,350.944,376.429
1.875,350.950,376.444
1.876,350.956,376.459
1.877,350.962,376.473
1.878,350.968,376.488
1.879,350.973,376.503
1.880,350.979,376.518
1.881,350.985,376.533
1.882,350.991,376.548
1.883,350.997,376.563
1.884,351.003,376.577
1.885,351.008,376.592
1.886,351.014,376.607
1.887,351.020,376.622
1.888,351.026,376.637
1.889,351.032,376.652
1.890,351.038,376.667
1.891,351.043,376.681
1.892,351.049,376.696
1.893,351.055,376.711
1.894,351.061,376.726
1.895,351.067,376.741
1.896,351.073,376.756
1.897,351.078,376.770
1.898,351.084,376.785
1.899,351.090,376.800
1.900,351.096,376.815
1.901,351.102,376.830
1.902,351.108,376.845
1.903,351.114,376.860
1.904,351.119,376.874
1.905,351.125,376.889
1.906,351.131,376.904
1.907,351.137,376.919
1.908,351.143,376.934
1.909,351.149,376.949
1.910,351.154,376.964
1.911,351.160,376.978
1.912,351.166,376.993
1.913,351.172,377.008
1.914,351.178,377.023
1.915,351.184,377.038
1.916,351.189,377.053
1.917,351.195,377.067
1.918,351.201,377.082
1.919,351.207,377.097
1.920,351.213,377.112
1.921,351.219,377.127
1.922,351.224,377.142
1.923,351.230,377.157
1.924,351.236,377.171
1.925,351.242,377.186
1.926,351.248,377.201
1.927,351.254,377.216
1.928,351.260,377.231
1.929,351.265,377.246
1.930,351.271,377.261
1.931,351.277,377.275
1.932,351.283,377.290
1.933,351.289,377.305
1.934,351.295,377.320
1.935,351.300,377.335
1.936,351.306,377.350
1.937,351.312,377.364
1.938,351.318,377.379
1.939,351.324,377.394
1.940,351.330,377.409
1.941,351.335,377.424
1.942,351.341,377.439
1.943,351.347,377.454
1.944,351.353,377.468
1.945,351.359,377.483
1.946,351.365,377.498
1.947,351.370,377.513
1.948,351.376,377.528
1.949,351.382,377.543
1.950,351.388,377.558
1.951,351.394,377.572
1.952,351.400,377.587
1.953,351.406,377.602
1.954,351.411,377.617
1.955,351.417,377.632
1.956,351.423,377.647
1.957,351.429,377.661
1.958,351.435,377.676
1.959,351.441,377.691
1.960,351.446,377.706
1.961,351.452,377.721
1.962,351.458,377.736
1.963,351.464,377.751
1.964,351.470,377.765
1.965,351.476,377.780
1.966,351.481,377.795
1.967,351.487,377.810
1.968,351.493,377.825
1.969,351.499,377.840
1.970,351.505,377.855
1.971,351.511,377.869
1.972,351.516,377.884
1.973,351.522,377.899
1.974,351.528,377.914
1.975,351.534,377.929
1.976,351.540,377.944
1.977,351.546,377.958
1.978,351.552,377.973
1.979,351.557,377.988
1.980,351.563,378.003
1.981,351.569,378.018
1.982,351.575,378.033
1.983,351.581,378.048
1.984,351.587,378.062
1.985,351.592,378.077
1.986,351.598,378.092
1.987,351.604,378.107
1.988,351.610,378.122
1.989,351.616,378.137
1.990,351.622,378.152
1.991,351.627,378.166
1.992,351.633,378.181
1.993,351.639,378.196
1.994,351.645,378.211
1.995,351.651,378.226
1.996,351.657,378.241
1.997,351.662,378.255
1.998,351.668,378.270
1.999,351.674,378.285
2.000,351.680,378.300
2.001,351.686,378.315
2.002,351.692,378.330
2.003,351.697,378.345
2.004,351.703,378.359
2.005,351.709,378.374
2.006,351.715,378.389
2.007,351.721,378.404
2.008,351.727,378.419
2.009,351.732,378.434
2.010,351.738,378.449
2.011,351.744,378.463
2.012,351.750,378.478
2.013,351.756,378.493
2.014,351.762,378.508
2.015,351.767,378.523
2.016,351.773,378.538
2.017,351.779,378.552
2.018,351.785,378.567
2.019,351.791,378.582
2.020,351.797,378.597
2.021,351.802,378.612
2.022,351.808,378.627
2.023,351.814,378.642
2.024,351.820,378.656
2.025,351.826,378.671
2.026,351.832,378.686
2.027,351.837,378.701
2.028,351.843,378.716
2.029,351.849,378.731
2.030,351.855,378.746
2.031,351.861,378.760
2.032,351.867,378.775
2.033,351.872,378.790
2.034,351.878,378.805
2.035,351.884,378.820
2.036,351.890,378.835
2.037,351.896,378.849
2.038,351.902,378.864
2.039,351.907,378.879
2.040,351.913,378.894
2.041,351.919,378.909
2.042,351.925,378.924
2.043,351.931,378.939
2.044,351.937,378.953
2.045,351.942,378.968
