time,bytesRx,mac_address
2.349,536,04-07-07:00:00:03:a0:0f:00
2.350,536,04-07-07:00:00:03:a0:0f:00
2.352,536,04-07-07:00:00:03:a0:0f:00
2.353,536,04-07-07:00:00:03:a0:0f:00
2.354,536,04-07-07:00:00:03:a0:0f:00
2.356,536,04-07-07:00:00:03:a0:0f:00
2.357,536,04-07-07:00:00:03:a0:0f:00
2.359,536,04-07-07:00:00:03:a0:0f:00
2.360,536,04-07-07:00:00:03:a0:0f:00
2.361,536,04-07-07:00:00:03:a0:0f:00
2.363,536,04-07-07:00:00:03:a0:0f:00
2.364,536,04-07-07:00:00:03:a0:0f:00
2.366,536,04-07-07:00:00:03:a0:0f:00
2.367,536,04-07-07:00:00:03:a0:0f:00
2.368,536,04-07-07:00:00:03:a0:0f:00
2.370,536,04-07-07:00:00:03:a0:0f:00
2.371,536,04-07-07:00:00:03:a0:0f:00
2.373,536,04-07-07:00:00:03:a0:0f:00
2.374,536,04-07-07:00:00:03:a0:0f:00
2.376,536,04-07-07:00:00:03:a0:0f:00
2.377,536,04-07-07:00:00:03:a0:0f:00
2.378,536,04-07-07:00:00:03:a0:0f:00
2.380,536,04-07-07:00:00:03:a0:0f:00
2.381,536,04-07-07:00:00:03:a0:0f:00
2.383,536,04-07-07:00:00:03:a0:0f:00
2.384,536,04-07-07:00:00:03:a0:0f:00
2.385,536,04-07-07:00:00:03:a0:0f:00
2.387,536,04-07-07:00:00:03:a0:0f:00
2.388,536,04-07-07:00:00:03:a0:0f:00
2.390,536,04-07-07:00:00:03:a0:0f:00
2.391,536,04-07-07:00:00:03:a0:0f:00
2.392,536,04-07-07:00:00:03:a0:0f:00
2.394,536,04-07-07:00:00:03:a0:0f:00
2.395,536,04-07-07:00:00:03:a0:0f:00
2.397,536,04-07-07:00:00:03:a0:0f:00
2.398,536,04-07-07:00:00:03:a0:0f:00
2.400,536,04-07-07:00:00:03:a0:0f:00
2.401,536,04-07-07:00:00:03:a0:0f:00
2.402,536,04-07-07:00:00:03:a0:0f:00
2.404,536,04-07-07:00:00:03:a0:0f:00
2.405,536,04-07-07:00:00:03:a0:0f:00
2.407,536,04-07-07:00:00:03:a0:0f:00
2.408,536,04-07-07:00:00:03:a0:0f:00
2.409,536,04-07-07:00:00:03:a0:0f:00
2.411,536,04-07-07:00:00:03:a0:0f:00
2.412,536,04-07-07:00:00:03:a0:0f:00
2.414,536,04-07-07:00:00:03:a0:0f:00
2.415,536,04-07-07:00:00:03:a0:0f:00
2.417,536,04-07-07:00:00:03:a0:0f:00
2.418,536,04-07-07:00:00:03:a0:0f:00
2.419,536,04-07-07:00:00:03:a0:0f:00
2.421,536,04-07-07:00:00:03:a0:0f:00
2.422,536,04-07-07:00:00:03:a0:0f:00
2.424,536,04-07-07:00:00:03:a0:0f:00
2.425,536,04-07-07:00:00:03:a0:0f:00
2.426,536,04-07-07:00:00:03:a0:0f:00
2.428,536,04-07-07:00:00:03:a0:0f:00
2.429,536,04-07-07:00:00:03:a0:0f:00
2.431,536,04-07-07:00:00:03:a0:0f:00
2.432,536,04-07-07:00:00:03:a0:0f:00
2.433,536,04-07-07:00:00:03:a0:0f:00
2.435,536,04-07-07:00:00:03:a0:0f:00
2.436,536,04-07-07:00:00:03:a0:0f:00
2.438,536,04-07-07:00:00:03:a0:0f:00
2.439,536,04-07-07:00:00:03:a0:0f:00
2.441,536,04-07-07:00:00:03:a0:0f:00
2.442,536,04-07-07:00:00:03:a0:0f:00
2.443,536,04-07-07:00:00:03:a0:0f:00
2.445,536,04-07-07:00:00:03:a0:0f:00
2.446,536,04-07-07:00:00:03:a0:0f:00
2.448,536,04-07-07:00:00:03:a0:0f:00
2.449,536,04-07-07:00:00:03:a0:0f:00
2.450,536,04-07-07:00:00:03:a0:0f:00
2.452,536,04-07-07:00:00:03:a0:0f:00
2.453,536,04-07-07:00:00:03:a0:0f:00
2.455,536,04-07-07:00:00:03:a0:0f:00
2.456,536,04-07-07:00:00:03:a0:0f:00
2.457,536,04-07-07:00:00:03:a0:0f:00
2.459,536,04-07-07:00:00:03:a0:0f:00
2.460,536,04-07-07:00:00:03:a0:0f:00
2.462,536,04-07-07:00:00:03:a0:0f:00
2.463,536,04-07-07:00:00:03:a0:0f:00
2.465,536,04-07-07:00:00:03:a0:0f:00
2.466,536,04-07-07:00:00:03:a0:0f:00
2.467,536,04-07-07:00:00:03:a0:0f:00
2.469,536,04-07-07:00:00:03:a0:0f:00
2.470,536,04-07-07:00:00:03:a0:0f:00
2.472,536,04-07-07:00:00:03:a0:0f:00
2.473,536,04-07-07:00:00:03:a0:0f:00
2.474,536,04-07-07:00:00:03:a0:0f:00
2.476,536,04-07-07:00:00:03:a0:0f:00
2.477,536,04-07-07:00:00:03:a0:0f:00
2.479,536,04-07-07:00:00:03:a0:0f:00
2.480,536,04-07-07:00:00:03:a0:0f:00
2.481,536,04-07-07:00:00:03:a0:0f:00
2.483,536,04-07-07:00:00:03:a0:0f:00
2.484,536,04-07-07:00:00:03:a0:0f:00
2.486,536,04-07-07:00:00:03:a0:0f:00
2.487,536,04-07-07:00:00:03:a0:0f:00
2.489,536,04-07-07:00:00:03:a0:0f:00
2.490,536,04-07-07:00:00:03:a0:0f:00
2.491,536,04-07-07:00:00:03:a0:0f:00
2.493,536,04-07-07:00:00:03:a0:0f:00
2.494,536,04-07-07:00:00:03:a0:0f:00
2.496,536,04-07-07:00:00:03:a0:0f:00
2.497,536,04-07-07:00:00:03:a0:0f:00
2.498,536,04-07-07:00:00:03:a0:0f:00
2.500,536,04-07-07:00:00:03:a0:0f:00
2.501,536,04-07-07:00:00:03:a0:0f:00
2.503,536,04-07-07:00:00:03:a0:0f:00
2.504,536,04-07-07:00:00:03:a0:0f:00
2.506,536,04-07-07:00:00:03:a0:0f:00
2.507,536,04-07-07:00:00:03:a0:0f:00
2.508,536,04-07-07:00:00:03:a0:0f:00
2.510,536,04-07-07:00:00:03:a0:0f:00
2.511,536,04-07-07:00:00:03:a0:0f:00
2.513,536,04-07-07:00:00:03:a0:0f:00
2.514,536,04-07-07:00:00:03:a0:0f:00
2.515,536,04-07-07:00:00:03:a0:0f:00
2.517,536,04-07-07:00:00:03:a0:0f:00
2.518,536,04-07-07:00:00:03:a0:0f:00
2.520,536,04-07-07:00:00:03:a0:0f:00
2.521,536,04-07-07:00:00:03:a0:0f:00
2.522,536,04-07-07:00:00:03:a0:0f:00
2.524,536,04-07-07:00:00:03:a0:0f:00
2.525,536,04-07-07:00:00:03:a0:0f:00
2.527,536,04-07-07:00:00:03:a0:0f:00
2.528,536,04-07-07:00:00:03:a0:0f:00
2.530,536,04-07-07:00:00:03:a0:0f:00
2.531,536,04-07-07:00:00:03:a0:0f:00
2.532,536,04-07-07:00:00:03:a0:0f:00
2.534,536,04-07-07:00:00:03:a0:0f:00
2.535,536,04-07-07:00:00:03:a0:0f:00
2.537,536,04-07-07:00:00:03:a0:0f:00
2.538,536,04-07-07:00:00:03:a0:0f:00
2.539,536,04-07-07:00:00:03:a0:0f:00
2.541,536,04-07-07:00:00:03:a0:0f:00
2.542,536,04-07-07:00:00:03:a0:0f:00
2.544,536,04-07-07:00:00:03:a0:0f:00
2.545,536,04-07-07:00:00:03:a0:0f:00
2.546,536,04-07-07:00:00:03:a0:0f:00
2.548,536,04-07-07:00:00:03:a0:0f:00
2.549,536,04-07-07:00:00:03:a0:0f:00
2.551,536,04-07-07:00:00:03:a0:0f:00
2.552,536,04-07-07:00:00:03:a0:0f:00
2.554,536,04-07-07:00:00:03:a0:0f:00
2.555,536,04-07-07:00:00:03:a0:0f:00
2.556,536,04-07-07:00:00:03:a0:0f:00
2.558,536,04-07-07:00:00:03:a0:0f:00
2.559,536,04-07-07:00:00:03:a0:0f:00
2.561,536,04-07-07:00:00:03:a0:0f:00
2.562,536,04-07-07:00:00:03:a0:0f:00
2.563,536,04-07-07:00:00:03:a0:0f:00
2.565,536,04-07-07:00:00:03:a0:0f:00
2.566,536,04-07-07:00:00:03:a0:0f:00
2.568,536,04-07-07:00:00:03:a0:0f:00
2.569,536,04-07-07:00:00:03:a0:0f:00
2.571,536,04-07-07:00:00:03:a0:0f:00
2.572,536,04-07-07:00:00:03:a0:0f:00
2.573,536,04-07-07:00:00:03:a0:0f:00
2.575,536,04-07-07:00:00:03:a0:0f:00
2.576,536,04-07-07:00:00:03:a0:0f:00
2.578,536,04-07-07:00:00:03:a0:0f:00
2.579,536,04-07-07:00:00:03:a0:0f:00
2.580,536,04-07-07:00:00:03:a0:0f:00
2.582,536,04-07-07:00:00:03:a0:0f:00
2.583,536,04-07-07:00:00:03:a0:0f:00
2.585,536,04-07-07:00:00:03:a0:0f:00
2.586,536,04-07-07:00:00:03:a0:0f:00
2.587,536,04-07-07:00:00:03:a0:0f:00
2.589,536,04-07-07:00:00:03:a0:0f:00
2.590,536,04-07-07:00:00:03:a0:0f:00
2.592,536,04-07-07:00:00:03:a0:0f:00
2.593,536,04-07-07:00:00:03:a0:0f:00
2.595,536,04-07-07:00:00:03:a0:0f:00
2.596,536,04-07-07:00:00:03:a0:0f:00
2.597,536,04-07-07:00:00:03:a0:0f:00
2.599,536,04-07-07:00:00:03:a0:0f:00
2.600,536,04-07-07:00:00:03:a0:0f:00
2.602,536,04-07-07:00:00:03:a0:0f:00
2.603,536,04-07-07:00:00:03:a0:0f:00
2.604,536,04-07-07:00:00:03:a0:0f:00
2.606,536,04-07-07:00:00:03:a0:0f:00
2.607,536,04-07-07:00:00:03:a0:0f:00
2.609,536,04-07-07:00:00:03:a0:0f:00
2.610,536,04-07-07:00:00:03:a0:0f:00
2.611,536,04-07-07:00:00:03:a0:0f:00
2.613,536,04-07-07:00:00:03:a0:0f:00
2.614,536,04-07-07:00:00:03:a0:0f:00
2.616,536,04-07-07:00:00:03:a0:0f:00
2.617,536,04-07-07:00:00:03:a0:0f:00
2.619,536,04-07-07:00:00:03:a0:0f:00
2.620,536,04-07-07:00:00:03:a0:0f:00
2.621,536,04-07-07:00:00:03:a0:0f:00
2.623,536,04-07-07:00:00:03:a0:0f:00
2.624,536,04-07-07:00:00:03:a0:0f:00
2.626,536,04-07-07:00:00:03:a0:0f:00
2.627,536,04-07-07:00:00:03:a0:0f:00
2.628,536,04-07-07:00:00:03:a0:0f:00
2.630,536,04-07-07:00:00:03:a0:0f:00
2.631,536,04-07-07:00:00:03:a0:0f:00
2.633,536,04-07-07:00:00:03:a0:0f:00
2.634,536,04-07-07:00:00:03:a0:0f:00
2.635,536,04-07-07:00:00:03:a0:0f:00
2.637,536,04-07-07:00:00:03:a0:0f:00
2.638,536,04-07-07:00:00:03:a0:0f:00
2.640,536,04-07-07:00:00:03:a0:0f:00
2.641,536,04-07-07:00:00:03:a0:0f:00
2.643,536,04-07-07:00:00:03:a0:0f:00
2.644,536,04-07-07:00:00:03:a0:0f:00
2.645,536,04-07-07:00:00:03:a0:0f:00
2.647,536,04-07-07:00:00:03:a0:0f:00
2.648,536,04-07-07:00:00:03:a0:0f:00
2.650,536,04-07-07:00:00:03:a0:0f:00
2.651,536,04-07-07:00:00:03:a0:0f:00
2.652,536,04-07-07:00:00:03:a0:0f:00
2.654,536,04-07-07:00:00:03:a0:0f:00
2.655,536,04-07-07:00:00:03:a0:0f:00
2.657,536,04-07-07:00:00:03:a0:0f:00
2.658,536,04-07-07:00:00:03:a0:0f:00
2.660,536,04-07-07:00:00:03:a0:0f:00
2.661,536,04-07-07:00:00:03:a0:0f:00
2.662,536,04-07-07:00:00:03:a0:0f:00
2.664,536,04-07-07:00:00:03:a0:0f:00
2.665,536,04-07-07:00:00:03:a0:0f:00
2.667,536,04-07-07:00:00:03:a0:0f:00
2.668,536,04-07-07:00:00:03:a0:0f:00
2.669,536,04-07-07:00:00:03:a0:0f:00
2.671,536,04-07-07:00:00:03:a0:0f:00
2.672,536,04-07-07:00:00:03:a0:0f:00
2.674,536,04-07-07:00:00:03:a0:0f:00
2.675,536,04-07-07:00:00:03:a0:0f:00
2.676,536,04-07-07:00:00:03:a0:0f:00
2.678,536,04-07-07:00:00:03:a0:0f:00
2.679,536,04-07-07:00:00:03:a0:0f:00
2.681,536,04-07-07:00:00:03:a0:0f:00
2.682,536,04-07-07:00:00:03:a0:0f:00
2.684,536,04-07-07:00:00:03:a0:0f:00
2.685,536,04-07-07:00:00:03:a0:0f:00
2.686,536,04-07-07:00:00:03:a0:0f:00
2.688,536,04-07-07:00:00:03:a0:0f:00
2.689,536,04-07-07:00:00:03:a0:0f:00
2.691,536,04-07-07:00:00:03:a0:0f:00
2.692,536,04-07-07:00:00:03:a0:0f:00
2.693,536,04-07-07:00:00:03:a0:0f:00
2.695,536,04-07-07:00:00:03:a0:0f:00
2.696,536,04-07-07:00:00:03:a0:0f:00
2.698,536,04-07-07:00:00:03:a0:0f:00
2.699,536,04-07-07:00:00:03:a0:0f:00
2.700,536,04-07-07:00:00:03:a0:0f:00
2.702,536,04-07-07:00:00:03:a0:0f:00
2.703,536,04-07-07:00:00:03:a0:0f:00
2.705,536,04-07-07:00:00:03:a0:0f:00
2.706,536,04-07-07:00:00:03:a0:0f:00
2.708,536,04-07-07:00:00:03:a0:0f:00
2.709,536,04-07-07:00:00:03:a0:0f:00
2.710,536,04-07-07:00:00:03:a0:0f:00
2.712,536,04-07-07:00:00:03:a0:0f:00
2.713,536,04-07-07:00:00:03:a0:0f:00
2.715,536,04-07-07:00:00:03:a0:0f:00
2.716,536,04-07-07:00:00:03:a0:0f:00
2.717,536,04-07-07:00:00:03:a0:0f:00
2.719,536,04-07-07:00:00:03:a0:0f:00
2.720,536,04-07-07:00:00:03:a0:0f:00
2.722,536,04-07-07:00:00:03:a0:0f:00
2.723,536,04-07-07:00:00:03:a0:0f:00
2.725,536,04-07-07:00:00:03:a0:0f:00
2.726,536,04-07-07:00:00:03:a0:0f:00
2.727,536,04-07-07:00:00:03:a0:0f:00
2.729,536,04-07-07:00:00:03:a0:0f:00
2.730,536,04-07-07:00:00:03:a0:0f:00
2.732,536,04-07-07:00:00:03:a0:0f:00
2.733,536,04-07-07:00:00:03:a0:0f:00
2.734,536,04-07-07:00:00:03:a0:0f:00
2.736,536,04-07-07:00:00:03:a0:0f:00
2.737,536,04-07-07:00:00:03:a0:0f:00
2.739,536,04-07-07:00:00:03:a0:0f:00
2.740,536,04-07-07:00:00:03:a0:0f:00
2.741,536,04-07-07:00:00:03:a0:0f:00
2.743,536,04-07-07:00:00:03:a0:0f:00
2.744,536,04-07-07:00:00:03:a0:0f:00
2.746,536,04-07-07:00:00:03:a0:0f:00
2.747,536,04-07-07:00:00:03:a0:0f:00
2.749,536,04-07-07:00:00:03:a0:0f:00
2.750,536,04-07-07:00:00:03:a0:0f:00
2.751,536,04-07-07:00:00:03:a0:0f:00
2.753,536,04-07-07:00:00:03:a0:0f:00
2.754,536,04-07-07:00:00:03:a0:0f:00
2.756,536,04-07-07:00:00:03:a0:0f:00
2.757,536,04-07-07:00:00:03:a0:0f:00
2.758,536,04-07-07:00:00:03:a0:0f:00
2.760,536,04-07-07:00:00:03:a0:0f:00
2.761,536,04-07-07:00:00:03:a0:0f:00
2.763,536,04-07-07:00:00:03:a0:0f:00
2.764,536,04-07-07:00:00:03:a0:0f:00
2.765,536,04-07-07:00:00:03:a0:0f:00
2.767,536,04-07-07:00:00:03:a0:0f:00
2.768,536,04-07-07:00:00:03:a0:0f:00
2.770,536,04-07-07:00:00:03:a0:0f:00
2.771,536,04-07-07:00:00:03:a0:0f:00
2.773,536,04-07-07:00:00:03:a0:0f:00
2.774,536,04-07-07:00:00:03:a0:0f:00
2.775,536,04-07-07:00:00:03:a0:0f:00
2.777,536,04-07-07:00:00:03:a0:0f:00
2.778,536,04-07-07:00:00:03:a0:0f:00
2.780,536,04-07-07:00:00:03:a0:0f:00
2.781,536,04-07-07:00:00:03:a0:0f:00
2.782,536,04-07-07:00:00:03:a0:0f:00
2.784,536,04-07-07:00:00:03:a0:0f:00
2.785,536,04-07-07:00:00:03:a0:0f:00
2.787,536,04-07-07:00:00:03:a0:0f:00
2.788,536,04-07-07:00:00:03:a0:0f:00
2.789,536,04-07-07:00:00:03:a0:0f:00
2.791,536,04-07-07:00:00:03:a0:0f:00
2.792,536,04-07-07:00:00:03:a0:0f:00
2.794,536,04-07-07:00:00:03:a0:0f:00
2.795,536,04-07-07:00:00:03:a0:0f:00
2.797,536,04-07-07:00:00:03:a0:0f:00
2.798,536,04-07-07:00:00:03:a0:0f:00
2.799,536,04-07-07:00:00:03:a0:0f:00
2.801,536,04-07-07:00:00:03:a0:0f:00
2.802,536,04-07-07:00:00:03:a0:0f:00
2.804,536,04-07-07:00:00:03:a0:0f:00
2.805,536,04-07-07:00:00:03:a0:0f:00
2.806,536,04-07-07:00:00:03:a0:0f:00
2.808,536,04-07-07:00:00:03:a0:0f:00
2.809,536,04-07-07:00:00:03:a0:0f:00
2.811,536,04-07-07:00:00:03:a0:0f:00
2.812,536,04-07-07:00:00:03:a0:0f:00
2.814,536,04-07-07:00:00:03:a0:0f:00
2.815,536,04-07-07:00:00:03:a0:0f:00
2.816,536,04-07-07:00:00:03:a0:0f:00
2.818,536,04-07-07:00:00:03:a0:0f:00
2.819,536,04-07-07:00:00:03:a0:0f:00
2.821,536,04-07-07:00:00:03:a0:0f:00
2.822,536,04-07-07:00:00:03:a0:0f:00
2.823,536,04-07-07:00:00:03:a0:0f:00
2.825,536,04-07-07:00:00:03:a0:0f:00
2.826,536,04-07-07:00:00:03:a0:0f:00
2.828,536,04-07-07:00:00:03:a0:0f:00
2.829,536,04-07-07:00:00:03:a0:0f:00
2.830,536,04-07-07:00:00:03:a0:0f:00
2.832,536,04-07-07:00:00:03:a0:0f:00
2.833,536,04-07-07:00:00:03:a0:0f:00
2.835,536,04-07-07:00:00:03:a0:0f:00
2.836,536,04-07-07:00:00:03:a0:0f:00
2.838,536,04-07-07:00:00:03:a0:0f:00
2.839,536,04-07-07:00:00:03:a0:0f:00
2.840,536,04-07-07:00:00:03:a0:0f:00
2.842,536,04-07-07:00:00:03:a0:0f:00
2.843,536,04-07-07:00:00:03:a0:0f:00
2.845,536,04-07-07:00:00:03:a0:0f:00
2.846,536,04-07-07:00:00:03:a0:0f:00
2.847,536,04-07-07:00:00:03:a0:0f:00
2.849,536,04-07-07:00:00:03:a0:0f:00
2.850,536,04-07-07:00:00:03:a0:0f:00
2.852,536,04-07-07:00:00:03:a0:0f:00
2.853,536,04-07-07:00:00:03:a0:0f:00
2.854,536,04-07-07:00:00:03:a0:0f:00
2.856,536,04-07-07:00:00:03:a0:0f:00
2.857,536,04-07-07:00:00:03:a0:0f:00
2.859,536,04-07-07:00:00:03:a0:0f:00
2.860,536,04-07-07:00:00:03:a0:0f:00
2.862,536,04-07-07:00:00:03:a0:0f:00
2.863,536,04-07-07:00:00:03:a0:0f:00
2.864,536,04-07-07:00:00:03:a0:0f:00
2.866,536,04-07-07:00:00:03:a0:0f:00
2.867,536,04-07-07:00:00:03:a0:0f:00
2.869,536,04-07-07:00:00:03:a0:0f:00
2.870,536,04-07-07:00:00:03:a0:0f:00
2.871,536,04-07-07:00:00:03:a0:0f:00
2.873,536,04-07-07:00:00:03:a0:0f:00
2.874,536,04-07-07:00:00:03:a0:0f:00
2.876,536,04-07-07:00:00:03:a0:0f:00
2.877,536,04-07-07:00:00:03:a0:0f:00
2.879,536,04-07-07:00:00:03:a0:0f:00
2.880,536,04-07-07:00:00:03:a0:0f:00
2.881,536,04-07-07:00:00:03:a0:0f:00
